-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000049738e-01,-1.000000000000049738e-01,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000049738e-01,-1.000000000000049738e-01,-9.999999999998632205e-02,-9.999999999998632205e-02,-1.000000000000129674e-01,-1.000000000000129674e-01,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-9.999999999999875655e-02,-9.999999999999875655e-02,-9.999999999999797939e-02,-9.999999999999797939e-02,-9.999999999999698019e-02,-9.999999999999698019e-02,-1.000000000000005329e-01,-1.000000000000005329e-01,-9.999999999999786837e-02,-9.999999999999786837e-02,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000120792e-01,-1.000000000000120792e-01,-1.000000000000129674e-01,-1.000000000000129674e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000120792e-01,-1.000000000000120792e-01,-1.000000000000103029e-01,-1.000000000000103029e-01,-1.000000000000138556e-01,-1.000000000000138556e-01,-1.000000000000084155e-01,-1.000000000000084155e-01,-1.000000000000103029e-01,-1.000000000000103029e-01,-1.000000000000045297e-01,-1.000000000000045297e-01,-9.999999999999609201e-02,-9.999999999999609201e-02,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000156319e-01,-1.000000000000156319e-01,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000165201e-01,-1.000000000000165201e-01,-1.000000000000047518e-01,-1.000000000000047518e-01,-9.999999999999076294e-02,-9.999999999999076294e-02,-1.000000000000120792e-01,-1.000000000000120792e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-9.999999999999875655e-02,-9.999999999999875655e-02,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000085265e-01,-1.000000000000085265e-01,-9.999999999999609201e-02,-9.999999999999609201e-02,-1.000000000000034195e-01,-1.000000000000034195e-01,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000120792e-01,-1.000000000000120792e-01,-9.999999999999695244e-02,-9.999999999999695244e-02,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000174083e-01,-1.000000000000174083e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000218492e-01,-1.000000000000218492e-01,-1.000000000000103029e-01,-1.000000000000103029e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000030864e-01,-1.000000000000030864e-01,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000103029e-01,-1.000000000000103029e-01,-1.000000000000027534e-01,-1.000000000000027534e-01,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000074163e-01,-1.000000000000074163e-01,-9.999999999999875655e-02,-9.999999999999875655e-02,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000138556e-01,-1.000000000000138556e-01,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000111910e-01,-1.000000000000111910e-01,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-1.000000000000174361e-01,-1.000000000000174361e-01,-1.000000000000107747e-01,-1.000000000000107747e-01,-1.000000000000001582e-01,-1.000000000000001582e-01,-1.000000000000032252e-01,-1.000000000000032252e-01,-1.000000000000031419e-01,-1.000000000000031419e-01,-1.000000000000094147e-01,-1.000000000000094147e-01,-1.000000000000000888e-01,-1.000000000000000888e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000120792e-01,-1.000000000000120792e-01,-9.999999999999209521e-02,-9.999999999999209521e-02,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000138556e-01,-1.000000000000138556e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000087486e-01,-1.000000000000087486e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000034195e-01,-1.000000000000034195e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000053069e-01,-1.000000000000053069e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-9.999999999999520384e-02,-9.999999999999520384e-02,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000058620e-01,-1.000000000000058620e-01,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000107053e-01,-1.000000000000107053e-01,-1.000000000000125233e-01,-1.000000000000125233e-01,-1.000000000000138556e-01,-1.000000000000138556e-01,-9.999999999999942268e-02,-9.999999999999942268e-02,-1.000000000000076383e-01,-1.000000000000076383e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-9.999999999999970024e-02,-9.999999999999970024e-02,-9.999999999999840961e-02,-9.999999999999840961e-02,-1.000000000000032252e-01,-1.000000000000032252e-01,-9.999999999999562017e-02,-9.999999999999562017e-02,-1.000000000000051958e-01,-1.000000000000051958e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000036415e-01,-1.000000000000036415e-01,-1.000000000000049738e-01,-1.000000000000049738e-01,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000027534e-01,-1.000000000000027534e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-9.999999999999875655e-02,-9.999999999999875655e-02,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000050848e-01,-1.000000000000050848e-01,-1.000000000000133005e-01,-1.000000000000133005e-01,-1.000000000000063061e-01,-1.000000000000063061e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000063061e-01,-1.000000000000063061e-01,-1.000000000000094147e-01,-1.000000000000094147e-01,-9.999999999999986677e-02,-9.999999999999986677e-02,-9.999999999999875655e-02,-9.999999999999875655e-02,-9.999999999999953371e-02,-9.999999999999953371e-02,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000049738e-01,-1.000000000000049738e-01,-9.999999999999920064e-02,-9.999999999999920064e-02,-9.999999999999964473e-02,-9.999999999999964473e-02,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000049738e-01,-1.000000000000049738e-01,-1.000000000000111910e-01,-1.000000000000111910e-01,-1.000000000000071942e-01,-1.000000000000071942e-01,-1.000000000000085126e-01,-1.000000000000085126e-01,-1.000000000000050016e-01,-1.000000000000050016e-01,-1.000000000000043354e-01,-1.000000000000043354e-01,-1.000000000000054456e-01,-1.000000000000054456e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-1.000000000000049738e-01,-1.000000000000049738e-01,-1.000000000000011990e-01,-1.000000000000011990e-01,-1.000000000000025313e-01,-1.000000000000025313e-01,-1.000000000000032252e-01,-1.000000000000032252e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000067502e-01,-1.000000000000067502e-01,-1.000000000000050848e-01,-1.000000000000050848e-01,-9.999999999999387157e-02,-9.999999999999387157e-02,-9.999999999999742428e-02,-9.999999999999742428e-02,-1.000000000000063061e-01,-1.000000000000063061e-01,-1.000000000000054179e-01,-1.000000000000054179e-01,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000085265e-01,-1.000000000000085265e-01,-1.000000000000036415e-01,-1.000000000000036415e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000089706e-01,-1.000000000000089706e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000120792e-01,-1.000000000000120792e-01,-1.000000000000040301e-01,-1.000000000000040301e-01,-1.000000000000056399e-01,-1.000000000000056399e-01,-1.000000000000038636e-01,-1.000000000000038636e-01,-1.000000000000067640e-01,-1.000000000000067640e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000045297e-01,-1.000000000000045297e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-9.999999999999686917e-02,-9.999999999999686917e-02,-9.999999999999831246e-02,-9.999999999999831246e-02,-1.000000000000043077e-01,-1.000000000000043077e-01,-1.000000000000038636e-01,-1.000000000000038636e-01,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000045297e-01,-1.000000000000045297e-01,-9.999999999999920064e-02,-9.999999999999920064e-02,-1.000000000000014211e-01,-1.000000000000014211e-01,-1.000000000000027534e-01,-1.000000000000027534e-01,-9.999999999999920064e-02,-9.999999999999920064e-02,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000031974e-01,-1.000000000000031974e-01,-9.999999999999964473e-02,-9.999999999999964473e-02,-1.000000000000038636e-01,-1.000000000000038636e-01,-1.000000000000036415e-01,-1.000000000000036415e-01,-1.000000000000038636e-01,-1.000000000000038636e-01,-1.000000000000021982e-01,-1.000000000000021982e-01,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000024203e-01,-1.000000000000024203e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000040856e-01,-1.000000000000040856e-01,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000040995e-01,-1.000000000000040995e-01,-1.000000000000036970e-01,-1.000000000000036970e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000020872e-01,-1.000000000000020872e-01,-1.000000000000035305e-01,-1.000000000000035305e-01,-1.000000000000041966e-01,-1.000000000000041966e-01,-1.000000000000065281e-01,-1.000000000000065281e-01,-1.000000000000025313e-01,-1.000000000000025313e-01,-1.000000000000058620e-01,-1.000000000000058620e-01,-1.000000000000025313e-01,-1.000000000000025313e-01,-9.999999999999897859e-02,-9.999999999999897859e-02,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000027534e-01,-1.000000000000027534e-01,-1.000000000000027534e-01,-1.000000000000027534e-01,-1.000000000000021982e-01,-1.000000000000021982e-01,-1.000000000000009770e-01,-1.000000000000009770e-01,-1.000000000000031974e-01,-1.000000000000031974e-01,-1.000000000000000888e-01,-1.000000000000000888e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000030864e-01,-1.000000000000030864e-01,-9.999999999999978351e-02,-9.999999999999978351e-02,-1.000000000000016431e-01,-1.000000000000016431e-01,-1.000000000000011990e-01,-1.000000000000011990e-01,-1.000000000000007550e-01,-1.000000000000007550e-01,-1.000000000000005329e-01,-1.000000000000005329e-01,-1.000000000000020595e-01,-1.000000000000020595e-01,-1.000000000000003109e-01,-1.000000000000003109e-01,-1.000000000000021982e-01,-1.000000000000021982e-01,-9.999999999999947820e-02,-9.999999999999947820e-02,-1.000000000000017542e-01,-1.000000000000017542e-01,-9.999999999999922839e-02,-9.999999999999922839e-02,-1.000000000000016986e-01,-1.000000000000016986e-01,-1.000000000000008660e-01,-1.000000000000008660e-01,-1.000000000000019762e-01,-1.000000000000019762e-01,-1.000000000000013101e-01,-1.000000000000013101e-01,-1.000000000000038636e-01,-1.000000000000038636e-01,-1.000000000000017542e-01,-1.000000000000017542e-01,-1.000000000000029754e-01,-1.000000000000029754e-01,-1.000000000000009909e-01,-1.000000000000009909e-01,-1.000000000000030864e-01,-1.000000000000030864e-01,-1.000000000000023093e-01,-1.000000000000023093e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000048350e-01,-1.000000000000048350e-01,-1.000000000000018652e-01,-1.000000000000018652e-01,-1.000000000000014766e-01,-1.000000000000014766e-01,-1.000000000000011158e-01,-1.000000000000011158e-01,-1.000000000000012546e-01,-1.000000000000012546e-01,-1.000000000000020040e-01,-1.000000000000020040e-01,-1.000000000000025868e-01,-1.000000000000025868e-01,-1.000000000000032530e-01,-1.000000000000032530e-01,-1.000000000000020595e-01,-1.000000000000020595e-01,-1.000000000000011435e-01,-1.000000000000011435e-01,-1.000000000000018097e-01,-1.000000000000018097e-01,-1.000000000000005884e-01,-1.000000000000005884e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,-9.999999999999970024e-02,-9.999999999999970024e-02,-9.999999999999965861e-02,-9.999999999999965861e-02,-9.999999999999925615e-02,-9.999999999999925615e-02,-1.000000000000007550e-01,-1.000000000000007550e-01,-1.000000000000002554e-01,-1.000000000000002554e-01,-1.000000000000002276e-01,-1.000000000000002276e-01,-1.000000000000003941e-01,-1.000000000000003941e-01,-9.999999999999945044e-02,-9.999999999999945044e-02,-9.999999999999985290e-02,-9.999999999999985290e-02,-1.000000000000007272e-01,-1.000000000000007272e-01,-1.000000000000009215e-01,-1.000000000000009215e-01,-9.999999999999967248e-02,-9.999999999999967248e-02,-1.000000000000000749e-01,-1.000000000000000749e-01,-1.000000000000002831e-01,-1.000000000000002831e-01,-9.999999999999993616e-02,-9.999999999999993616e-02,-1.000000000000003247e-01,-1.000000000000003247e-01,-9.999999999999963085e-02,-9.999999999999963085e-02,-1.000000000000001721e-01,-1.000000000000001721e-01,-1.000000000000003109e-01,-1.000000000000003109e-01,-1.000000000000000194e-01,-1.000000000000000194e-01,-1.000000000000002415e-01,-1.000000000000002415e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,-1.000000000000002415e-01,-1.000000000000002415e-01,-1.000000000000006717e-01,-1.000000000000006717e-01,-1.000000000000006439e-01,-1.000000000000006439e-01,-9.999999999999953371e-02,-9.999999999999953371e-02,-9.999999999999975575e-02,-9.999999999999975575e-02,-1.000000000000003386e-01,-1.000000000000003386e-01,-1.000000000000000472e-01,-1.000000000000000472e-01,-1.000000000000002831e-01,-1.000000000000002831e-01,-9.999999999999945044e-02,-9.999999999999945044e-02,-1.700737747488372670e-02,-1.700737747488372670e-02,-1.829926225251159999e-01,-1.829926225251159999e-01,-1.000000000000006578e-01,-1.000000000000006578e-01,-1.000000000000005607e-01,-1.000000000000005607e-01,-1.000000000000006578e-01,-1.000000000000006578e-01,-1.000000000000003664e-01,-1.000000000000003664e-01,-9.999999999999979738e-02,-9.999999999999979738e-02,-1.000000000000001998e-01,-1.000000000000001998e-01,-9.999999999999928391e-02,-9.999999999999928391e-02,-9.999999999999970024e-02,-9.999999999999970024e-02,-9.999999999999992228e-02,-9.999999999999992228e-02,-9.999999999999957534e-02,-9.999999999999957534e-02,-9.999999999999967248e-02,-9.999999999999967248e-02,-1.000000000000000611e-01,-1.000000000000000611e-01
